asset,time,FeeMeanUSD
eth,2016-11-27 00:00:00+00:00,0.023047426
eth,2016-11-28 00:00:00+00:00,0.021928379
eth,2016-11-29 00:00:00+00:00,0.017642163
eth,2016-11-30 00:00:00+00:00,0.007759598
eth,2016-12-01 00:00:00+00:00,0.006201594
eth,2016-12-02 00:00:00+00:00,0.00517319
eth,2016-12-03 00:00:00+00:00,0.004945565
eth,2016-12-04 00:00:00+00:00,0.004951017
eth,2016-12-05 00:00:00+00:00,0.005058307
eth,2016-12-06 00:00:00+00:00,0.0056027
eth,2016-12-07 00:00:00+00:00,0.007000709
eth,2016-12-08 00:00:00+00:00,0.165441748
eth,2016-12-09 00:00:00+00:00,0.006440003
eth,2016-12-10 00:00:00+00:00,0.005811949
eth,2016-12-11 00:00:00+00:00,0.007733535
eth,2016-12-12 00:00:00+00:00,0.006870571
eth,2016-12-13 00:00:00+00:00,0.005830488
eth,2016-12-14 00:00:00+00:00,0.006078198
eth,2016-12-15 00:00:00+00:00,0.005834223
eth,2016-12-16 00:00:00+00:00,0.00546938
eth,2016-12-17 00:00:00+00:00,0.006484165
eth,2016-12-18 00:00:00+00:00,0.00598304
eth,2016-12-19 00:00:00+00:00,0.006083285
eth,2016-12-20 00:00:00+00:00,0.007567089
eth,2016-12-21 00:00:00+00:00,0.008504177
eth,2016-12-22 00:00:00+00:00,0.005339419
eth,2016-12-23 00:00:00+00:00,0.004790849
eth,2016-12-24 00:00:00+00:00,0.004952395
eth,2016-12-25 00:00:00+00:00,0.004764939
eth,2016-12-26 00:00:00+00:00,0.004843034
eth,2016-12-27 00:00:00+00:00,0.006145453
eth,2016-12-28 00:00:00+00:00,0.005548287
eth,2016-12-29 00:00:00+00:00,0.007259872
eth,2016-12-30 00:00:00+00:00,0.00826503
eth,2016-12-31 00:00:00+00:00,0.005638119
eth,2017-01-01 00:00:00+00:00,0.005334127
eth,2017-01-02 00:00:00+00:00,0.005941398
eth,2017-01-03 00:00:00+00:00,0.008505941
eth,2017-01-04 00:00:00+00:00,0.008629087
eth,2017-01-05 00:00:00+00:00,0.007186296
eth,2017-01-06 00:00:00+00:00,0.007239789
eth,2017-01-07 00:00:00+00:00,0.006867484
eth,2017-01-08 00:00:00+00:00,0.008068121
eth,2017-01-09 00:00:00+00:00,0.008060449
eth,2017-01-10 00:00:00+00:00,0.008539359
