Time,Contracts,Funding Interval,Funding Rate
31.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
31.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
30.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
30.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
29.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
29.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
28.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
28.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
27.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
27.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
27.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
26.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
26.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
26.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
25.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
25.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
25.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
24.05.2021 18:00,BTCUSDT Perpetual,8h,0.00%
24.05.2021 10:00,BTCUSDT Perpetual,8h,-0.01%
24.05.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
23.05.2021 18:00,BTCUSDT Perpetual,8h,0.00%
23.05.2021 10:00,BTCUSDT Perpetual,8h,0.00%
23.05.2021 02:00,BTCUSDT Perpetual,8h,-0.01%
22.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
22.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
22.05.2021 02:00,BTCUSDT Perpetual,8h,-0.02%
21.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
21.05.2021 10:00,BTCUSDT Perpetual,8h,0.00%
21.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
20.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
20.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.05.2021 18:00,BTCUSDT Perpetual,8h,-0.09%
19.05.2021 10:00,BTCUSDT Perpetual,8h,0.04%
19.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
18.05.2021 18:00,BTCUSDT Perpetual,8h,0.02%
18.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
18.05.2021 02:00,BTCUSDT Perpetual,8h,0.05%
17.05.2021 18:00,BTCUSDT Perpetual,8h,0.06%
17.05.2021 10:00,BTCUSDT Perpetual,8h,0.06%
17.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
16.05.2021 18:00,BTCUSDT Perpetual,8h,0.04%
16.05.2021 10:00,BTCUSDT Perpetual,8h,0.02%
16.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
15.05.2021 18:00,BTCUSDT Perpetual,8h,0.02%
15.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
15.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
14.05.2021 18:00,BTCUSDT Perpetual,8h,0.02%
14.05.2021 10:00,BTCUSDT Perpetual,8h,0.04%
14.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
13.05.2021 18:00,BTCUSDT Perpetual,8h,0.02%
13.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
13.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
12.05.2021 18:00,BTCUSDT Perpetual,8h,0.04%
12.05.2021 10:00,BTCUSDT Perpetual,8h,0.03%
12.05.2021 02:00,BTCUSDT Perpetual,8h,0.02%
11.05.2021 18:00,BTCUSDT Perpetual,8h,0.03%
11.05.2021 10:00,BTCUSDT Perpetual,8h,0.05%
11.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
10.05.2021 18:00,BTCUSDT Perpetual,8h,0.10%
10.05.2021 10:00,BTCUSDT Perpetual,8h,0.09%
10.05.2021 02:00,BTCUSDT Perpetual,8h,0.03%
09.05.2021 18:00,BTCUSDT Perpetual,8h,0.06%
09.05.2021 10:00,BTCUSDT Perpetual,8h,0.04%
09.05.2021 02:00,BTCUSDT Perpetual,8h,0.05%
08.05.2021 18:00,BTCUSDT Perpetual,8h,0.05%
08.05.2021 10:00,BTCUSDT Perpetual,8h,0.05%
08.05.2021 02:00,BTCUSDT Perpetual,8h,0.06%
07.05.2021 18:00,BTCUSDT Perpetual,8h,0.02%
07.05.2021 10:00,BTCUSDT Perpetual,8h,0.05%
07.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
06.05.2021 18:00,BTCUSDT Perpetual,8h,0.09%
06.05.2021 10:00,BTCUSDT Perpetual,8h,0.06%
06.05.2021 02:00,BTCUSDT Perpetual,8h,0.08%
05.05.2021 18:00,BTCUSDT Perpetual,8h,0.01%
05.05.2021 10:00,BTCUSDT Perpetual,8h,0.04%
05.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
04.05.2021 18:00,BTCUSDT Perpetual,8h,0.07%
04.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
04.05.2021 02:00,BTCUSDT Perpetual,8h,0.05%
03.05.2021 18:00,BTCUSDT Perpetual,8h,0.07%
03.05.2021 10:00,BTCUSDT Perpetual,8h,0.04%
03.05.2021 02:00,BTCUSDT Perpetual,8h,0.04%
02.05.2021 18:00,BTCUSDT Perpetual,8h,0.05%
02.05.2021 10:00,BTCUSDT Perpetual,8h,0.05%
02.05.2021 02:00,BTCUSDT Perpetual,8h,0.02%
01.05.2021 18:00,BTCUSDT Perpetual,8h,0.03%
01.05.2021 10:00,BTCUSDT Perpetual,8h,0.01%
01.05.2021 02:00,BTCUSDT Perpetual,8h,0.01%
30.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
30.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
30.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
29.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
29.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
29.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
28.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
28.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
28.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
27.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
27.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
27.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
26.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
26.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
26.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
25.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
25.04.2021 10:00,BTCUSDT Perpetual,8h,0.04%
25.04.2021 02:00,BTCUSDT Perpetual,8h,0.02%
24.04.2021 18:00,BTCUSDT Perpetual,8h,0.02%
24.04.2021 10:00,BTCUSDT Perpetual,8h,0.03%
24.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
23.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
23.04.2021 10:00,BTCUSDT Perpetual,8h,0.05%
23.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
22.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
22.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
22.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
21.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
21.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
21.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
20.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
20.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
20.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
19.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
19.04.2021 10:00,BTCUSDT Perpetual,8h,0.01%
19.04.2021 02:00,BTCUSDT Perpetual,8h,0.01%
18.04.2021 18:00,BTCUSDT Perpetual,8h,0.01%
18.04.2021 10:00,BTCUSDT Perpetual,8h,0.06%
18.04.2021 02:00,BTCUSDT Perpetual,8h,0.08%
17.04.2021 18:00,BTCUSDT Perpetual,8h,0.09%
17.04.2021 10:00,BTCUSDT Perpetual,8h,0.05%
17.04.2021 02:00,BTCUSDT Perpetual,8h,0.05%
16.04.2021 18:00,BTCUSDT Perpetual,8h,0.12%
16.04.2021 10:00,BTCUSDT Perpetual,8h,0.12%
16.04.2021 02:00,BTCUSDT Perpetual,8h,0.11%
15.04.2021 18:00,BTCUSDT Perpetual,8h,0.11%
15.04.2021 10:00,BTCUSDT Perpetual,8h,0.08%
15.04.2021 02:00,BTCUSDT Perpetual,8h,0.08%
14.04.2021 18:00,BTCUSDT Perpetual,8h,0.10%
14.04.2021 10:00,BTCUSDT Perpetual,8h,0.11%
14.04.2021 02:00,BTCUSDT Perpetual,8h,0.09%
13.04.2021 18:00,BTCUSDT Perpetual,8h,0.12%
13.04.2021 10:00,BTCUSDT Perpetual,8h,0.09%
13.04.2021 02:00,BTCUSDT Perpetual,8h,0.08%
